"","complaintNum","complaintDate","complaintTime","unknownDate","unknownTime","reportedDate","offenseCode","offenseDescription","internalOffenseCode","internalOffenseDescrption","completion","offenseLevel","jurisdiction","borough","precinct","premise","premiseDescrption","parkName","housingDevelopment","x","y","lat","long","NA"
"2342",467679235,"04/28/2010",15:25:00,NA,NA,"04/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",67,"OUTSIDE",NA,NA,NA,997200,171879,40.638443486,-73.95334096,"(40.638443486, -73.95334096)"
"2343",933672454,"04/28/2010",03:20:00,NA,NA,"04/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",69,"OUTSIDE",NA,NA,NA,1012910,175664,40.648795592,-73.896719809,"(40.648795592, -73.896719809)"
"2344",132685003,"04/26/2010",13:38:00,NA,NA,"04/26/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"OUTSIDE",NA,NA,NA,999555,192534,40.695133108,-73.944808713,"(40.695133108, -73.944808713)"
"2345",648568177,"04/26/2010",12:02:00,NA,NA,"04/26/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",9,"OUTSIDE",NA,NA,NA,990372,201996,40.721115179,-73.977915749,"(40.721115179, -73.977915749)"
"2346",751864095,"04/21/2010",23:09:00,NA,NA,"04/21/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",28,"OUTSIDE",NA,NA,NA,997482,232489,40.804802832,-73.952205731,"(40.804802832, -73.952205731)"
"2347",241348540,"04/21/2010",15:42:00,NA,NA,"04/21/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",72,"OUTSIDE",NA,NA,NA,990023,177147,40.652910596,-73.979196087,"(40.652910596, -73.979196087)"
"2348",584407302,"04/18/2010",10:00:00,NA,NA,"04/18/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"OUTSIDE",NA,NA,NA,1005300,182814,40.668442123,-73.924121524,"(40.668442123, -73.924121524)"
"2349",768146179,"04/18/2010",05:40:00,NA,NA,"04/18/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE",NA,NA,NA,1036447,195790,40.703929357,-73.811744193,"(40.703929357, -73.811744193)"
"2350",439038267,"04/17/2010",12:58:00,NA,NA,"04/17/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1015443,180856,40.663037926,-73.887567669,"(40.663037926, -73.887567669)"
"2351",869248572,"04/17/2010",12:53:00,NA,NA,"04/17/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"OUTSIDE",NA,NA,NA,1007255,183469,40.670235088,-73.917072012,"(40.670235088, -73.917072012)"
"2352",805635291,"04/16/2010",20:49:00,NA,NA,"04/16/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"OUTSIDE",NA,NA,NA,1005616,243611,40.835313656,-73.922789259,"(40.835313656, -73.922789259)"
"2353",172517313,"04/16/2010",17:43:00,NA,NA,"04/16/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE",NA,NA,NA,1031670,261204,40.883499611,-73.828511335,"(40.883499611, -73.828511335)"
"2354",699536531,"04/15/2010",12:59:00,NA,NA,"04/15/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1007341,186520,40.678609171,-73.916751543,"(40.678609171, -73.916751543)"
"2355",149003573,"04/15/2010",12:45:00,NA,NA,"04/15/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",43,"OUTSIDE",NA,NA,NA,1020325,240688,40.827243034,-73.86964983,"(40.827243034, -73.86964983)"
"2356",592067380,"04/14/2010",23:23:00,NA,NA,"04/14/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",68,"INSIDE",NA,NA,NA,975450,164461,40.618087727,-74.03169928,"(40.618087727, -74.03169928)"
"2357",191365518,"04/13/2010",19:15:00,NA,NA,"04/13/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",113,"INSIDE",NA,NA,NA,1050805,194446,40.700144063,-73.759973166,"(40.700144063, -73.759973166)"
"2358",551048314,"04/13/2010",08:23:00,NA,NA,"04/13/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"INSIDE",NA,NA,"VANDALIA AVENUE",1015691,176047,40.649837407,-73.886696184,"(40.649837407, -73.886696184)"
"2359",684800888,"04/12/2010",23:59:00,NA,NA,"04/13/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1003656,187150,40.680347223,-73.930035241,"(40.680347223, -73.930035241)"
"2360",508568038,"04/12/2010",19:28:00,NA,NA,"04/12/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",30,"INSIDE",NA,NA,NA,1000042,241620,40.829860659,-73.942937193,"(40.829860659, -73.942937193)"
"2361",737291067,"04/10/2010",02:00:00,NA,NA,"04/10/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",73,"OUTSIDE",NA,NA,"HOWARD AVENUE",1006499,182539,40.667684379,-73.919800341,"(40.667684379, -73.919800341)"
"2362",206743804,"04/09/2010",20:52:00,NA,NA,"04/09/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",101,"OUTSIDE",NA,NA,NA,1053737,160022,40.605635528,-73.749753728,"(40.605635528, -73.749753728)"
"2363",585014668,"04/09/2010",19:38:00,NA,NA,"04/09/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1013316,183163,40.669377363,-73.895224392,"(40.669377363, -73.895224392)"
"2364",290305168,"12/31/2009",07:00:00,NA,NA,"04/08/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",20,"INSIDE",NA,NA,NA,988990,221918,40.775796911,-73.982887407,"(40.775796911, -73.982887407)"
"2365",619109417,"04/05/2010",19:52:00,NA,NA,"04/05/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",100,"INSIDE",NA,NA,NA,1036299,153335,40.587400679,-73.812605541,"(40.587400679, -73.812605541)"
"2366",604158853,"04/04/2010",22:10:00,NA,NA,"04/04/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",83,"OUTSIDE",NA,NA,NA,1007937,189348,40.68636981,-73.914592848,"(40.68636981, -73.914592848)"
"2367",217717715,"04/04/2010",07:17:00,NA,NA,"04/04/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1016653,182077,40.666384953,-73.883200414,"(40.666384953, -73.883200414)"
"2368",589345195,"04/03/2010",23:28:00,NA,NA,"04/03/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"INSIDE",NA,NA,NA,1016953,180592,40.662307857,-73.882126228,"(40.662307857, -73.882126228)"
"2369",304831224,"04/02/2010",17:25:00,NA,NA,"04/02/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE",NA,NA,NA,993895,176725,40.651748927,-73.965242362,"(40.651748927, -73.965242362)"
"2370",875827634,"04/02/2010",15:15:00,NA,NA,"04/02/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","QUEENS",101,"OUTSIDE",NA,NA,"BAYSIDE-OCEAN BAY APTS",1044389,157138,40.597787926,-73.783444771,"(40.597787926, -73.783444771)"
"2371",242860238,"04/01/2010",23:23:00,NA,NA,"04/01/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"OUTSIDE",NA,NA,NA,1008469,243559,40.835163568,-73.912479315,"(40.835163568, -73.912479315)"
"2372",255466414,"04/01/2010",04:44:00,NA,NA,"04/01/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1004059,189941,40.688006988,-73.928574064,"(40.688006988, -73.928574064)"
"2373",782052790,"03/30/2010",15:50:00,NA,NA,"03/30/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",104,"INSIDE",NA,NA,NA,1013513,195543,40.703356962,-73.894460481,"(40.703356962, -73.894460481)"
"2374",238487243,"03/28/2010",17:30:00,NA,NA,"03/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"OUTSIDE",NA,NA,NA,1005165,244992,40.839105179,-73.924414769,"(40.839105179, -73.924414769)"
"2375",532580245,"03/28/2010",14:47:00,NA,NA,"03/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",25,"OUTSIDE",NA,NA,NA,1001375,231978,40.803393591,-73.938145012,"(40.803393591, -73.938145012)"
"2376",955730832,"03/28/2010",13:15:00,NA,NA,"03/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"INSIDE",NA,NA,NA,1005300,182814,40.668442123,-73.924121524,"(40.668442123, -73.924121524)"
"2377",583268317,"03/28/2010",05:10:00,NA,NA,"03/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",71,"OUTSIDE",NA,NA,NA,997107,180384,40.661788,-73.953659841,"(40.661788, -73.953659841)"
"2378",287015060,"03/27/2010",23:25:00,NA,NA,"03/27/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",40,"INSIDE",NA,NA,NA,1007648,235115,40.811989402,-73.91547567,"(40.811989402, -73.91547567)"
"2379",810835933,"03/27/2010",02:35:00,NA,NA,"03/27/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"OUTSIDE",NA,NA,NA,1006797,241741,40.830178109,-73.918527663,"(40.830178109, -73.918527663)"
"2380",636741626,"03/26/2010",09:23:00,NA,NA,"03/26/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",40,"INSIDE",NA,NA,NA,1005874,236171,40.814892347,-73.921880878,"(40.814892347, -73.921880878)"
"2381",643570007,"08/29/2006",14:00:00,NA,NA,"03/26/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",115,"OUTSIDE",NA,NA,NA,1016155,211645,40.747543879,-73.884855425,"(40.747543879, -73.884855425)"
"2382",937213259,"03/25/2010",22:34:00,NA,NA,"03/25/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",49,"OUTSIDE",NA,NA,NA,1020553,254594,40.865409944,-73.868750703,"(40.865409944, -73.868750703)"
"2383",341763119,"03/25/2010",16:33:00,NA,NA,"03/25/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",110,"INSIDE",NA,NA,NA,1023618,209483,40.741579662,-73.85793395,"(40.741579662, -73.85793395)"
"2384",997878487,"03/25/2010",00:01:00,NA,NA,"03/25/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",114,"INSIDE",NA,NA,NA,998646,214591,40.755675739,-73.948039558,"(40.755675739, -73.948039558)"
"2385",343583148,"03/24/2010",11:00:00,NA,NA,"03/24/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",72,"INSIDE",NA,NA,NA,981692,174064,40.644449939,-74.009219069,"(40.644449939, -74.009219069)"
"2386",240963577,"03/23/2010",10:07:00,NA,NA,"03/23/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"INSIDE",NA,NA,NA,1055081,197607,40.708787036,-73.744518758,"(40.708787036, -73.744518758)"
"2387",149628565,"03/23/2010",01:23:00,NA,NA,"03/23/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",72,"OUTSIDE",NA,NA,NA,979528,173787,40.643688743,-74.017016741,"(40.643688743, -74.017016741)"
"2388",568064954,"03/23/2010",00:20:00,NA,NA,"03/23/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"OUTSIDE",NA,NA,NA,994057,166918,40.624830625,-73.964672792,"(40.624830625, -73.964672792)"
"2389",629135034,"03/21/2010",05:10:00,NA,NA,"03/21/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",42,"INSIDE",NA,NA,NA,1015121,242644,40.832631412,-73.888444685,"(40.832631412, -73.888444685)"
"2390",792745441,"03/20/2010",04:06:00,NA,NA,"03/20/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"OUTSIDE",NA,NA,NA,1008352,243611,40.835306613,-73.91290194,"(40.835306613, -73.91290194)"
"2391",610072291,"03/20/2010",02:30:00,NA,NA,"03/20/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",43,"INSIDE",NA,NA,NA,1017479,237959,40.819763873,-73.879946926,"(40.819763873, -73.879946926)"
"2392",465191632,"03/20/2010",00:38:00,NA,NA,"03/20/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"OUTSIDE",NA,NA,NA,999690,189005,40.685446581,-73.944329964,"(40.685446581, -73.944329964)"
"2393",490177023,"03/19/2010",22:38:00,NA,NA,"03/19/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",52,"OUTSIDE",NA,NA,NA,1015446,254677,40.865657278,-73.887214267,"(40.865657278, -73.887214267)"
"2394",718527527,"03/19/2010",21:30:00,NA,NA,"03/19/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",70,"INSIDE",NA,NA,NA,994220,170397,40.634379566,-73.964080464,"(40.634379566, -73.964080464)"
"2395",144086994,"03/18/2010",21:15:00,NA,NA,"03/18/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",114,"INSIDE",NA,NA,NA,1000987,215924,40.759330362,-73.93958648,"(40.759330362, -73.93958648)"
"2396",117324263,"03/18/2010",00:53:00,NA,NA,"03/18/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",26,"OUTSIDE",NA,NA,NA,997331,236781,40.816583405,-73.952742799,"(40.816583405, -73.952742799)"
"2397",237411846,"03/17/2010",20:10:00,NA,NA,"03/17/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"INSIDE",NA,NA,NA,999799,190933,40.690738308,-73.943932497,"(40.690738308, -73.943932497)"
"2398",193656524,"03/17/2010",12:19:00,NA,NA,"03/17/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE",NA,NA,NA,1027837,255726,40.868483976,-73.84240864,"(40.868483976, -73.84240864)"
"2399",350040504,"03/17/2010",00:34:00,NA,NA,"03/17/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",101,"OUTSIDE",NA,NA,NA,1054868,156520,40.596014347,-73.745717223,"(40.596014347, -73.745717223)"
"2400",729645927,"03/15/2010",14:55:00,NA,NA,"03/15/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",88,"OUTSIDE",NA,NA,"INGERSOLL",990007,192515,40.695092317,-73.979240625,"(40.695092317, -73.979240625)"
"2401",175662269,"03/13/2010",16:56:00,NA,NA,"03/13/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"OUTSIDE",NA,NA,NA,1026933,260289,40.881012406,-73.845648059,"(40.881012406, -73.845648059)"
"2402",533164590,"03/13/2010",15:03:00,NA,NA,"03/13/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1017036,183890,40.67135982,-73.881811023,"(40.67135982, -73.881811023)"
"2403",713038959,"03/13/2010",04:34:00,NA,NA,"03/13/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE",NA,NA,NA,1041717,197008,40.707239816,-73.792726726,"(40.707239816, -73.792726726)"
"2404",411273683,"03/12/2010",13:10:00,NA,NA,"03/12/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"INSIDE",NA,NA,NA,1007022,183486,40.670282351,-73.917911882,"(40.670282351, -73.917911882)"
"2405",361148577,"03/11/2010",10:49:00,NA,NA,"03/11/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",75,"OUTSIDE",NA,NA,NA,1014671,186394,40.678241175,-73.890325314,"(40.678241175, -73.890325314)"
"2406",324274232,"03/10/2010",22:30:00,NA,NA,"03/10/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",73,"INSIDE",NA,NA,NA,1008261,188395,40.68375317,-73.913427993,"(40.68375317, -73.913427993)"
"2407",651534951,"03/10/2010",17:00:00,NA,NA,"03/10/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",108,"INSIDE",NA,NA,NA,1012346,212241,40.74919267,-73.898599708,"(40.74919267, -73.898599708)"
"2408",175525883,"03/10/2010",03:51:00,NA,NA,"03/10/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",72,"OUTSIDE",NA,NA,NA,982430,172482,40.64010787,-74.006559295,"(40.64010787, -74.006559295)"
"2409",661000825,"03/09/2010",20:00:00,NA,NA,"03/09/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","MANHATTAN",9,"OUTSIDE",NA,NA,"WALD",990311,201886,40.720813298,-73.978135911,"(40.720813298, -73.978135911)"
"2410",403387948,"03/08/2010",19:41:00,NA,NA,"03/08/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"OUTSIDE",NA,NA,NA,1002883,192220,40.69426487,-73.932808185,"(40.69426487, -73.932808185)"
"2411",550896433,"03/08/2010",19:20:00,NA,NA,"03/08/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",46,"INSIDE",NA,NA,"SEDGWICK",1005852,247414,40.845751206,-73.921924155,"(40.845751206, -73.921924155)"
"2412",367534820,"03/06/2010",03:30:00,NA,NA,"03/06/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",44,"OUTSIDE",NA,NA,NA,1004227,237572,40.818741576,-73.927826788,"(40.818741576, -73.927826788)"
"2413",114073877,"03/05/2010",19:50:00,NA,NA,"03/05/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BROOKLYN",88,"OUTSIDE",NA,NA,"WHITMAN",991148,192533,40.695140908,-73.975125947,"(40.695140908, -73.975125947)"
"2414",891189388,"03/04/2010",18:27:00,NA,NA,"03/04/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",50,"OUTSIDE",NA,NA,NA,1009690,257590,40.873671035,-73.908013649,"(40.873671035, -73.908013649)"
"2415",730553933,"01/30/2010",20:45:00,NA,NA,"01/30/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",62,"INSIDE",NA,NA,NA,985040,159310,40.603953625,-73.997156441,"(40.603953625, -73.997156441)"
"2416",761122672,"01/30/2010",20:45:00,NA,NA,"01/30/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",62,"INSIDE",NA,NA,NA,985040,159310,40.603953625,-73.997156441,"(40.603953625, -73.997156441)"
"2417",268022476,"03/01/2010",22:46:00,NA,NA,"03/01/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","MANHATTAN",33,"INSIDE",NA,NA,NA,1000732,244885,40.838820881,-73.940435862,"(40.838820881, -73.940435862)"
"2418",606209235,"03/01/2010",21:00:00,NA,NA,"03/01/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",81,"INSIDE",NA,NA,NA,1004363,190670,40.690007239,-73.927475724,"(40.690007239, -73.927475724)"
"2419",875663840,"02/28/2010",21:27:00,NA,NA,"02/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. HOUSING POLICE","BRONX",42,"INSIDE",NA,NA,"FOREST",1010498,239757,40.824722374,-73.905161836,"(40.824722374, -73.905161836)"
"2420",206666706,"02/28/2010",01:28:00,NA,NA,"02/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",105,"INSIDE",NA,NA,NA,1059593,205068,40.729228323,-73.728160864,"(40.729228323, -73.728160864)"
"2421",376206495,"02/28/2010",00:50:00,NA,NA,"02/28/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","STATEN ISLAND",120,"OUTSIDE",NA,NA,NA,947579,170921,40.635747531,-74.132126383,"(40.635747531, -74.132126383)"
"2422",761293409,"02/27/2010",17:00:00,NA,NA,"02/27/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",50,"INSIDE",NA,NA,NA,1011228,257997,40.874783558,-73.902450802,"(40.874783558, -73.902450802)"
"2423",265146741,"02/23/2010",15:00:00,NA,NA,"02/23/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BRONX",47,"INSIDE",NA,NA,NA,1026235,269439,40.906129566,-73.84811484,"(40.906129566, -73.84811484)"
"2424",575801506,"02/23/2010",00:43:00,NA,NA,"02/23/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",79,"OUTSIDE",NA,NA,NA,1000328,187464,40.681215752,-73.942033227,"(40.681215752, -73.942033227)"
"2425",356602071,"02/22/2010",22:46:00,NA,NA,"02/23/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE",NA,NA,NA,1052253,196786,40.70655578,-73.754727402,"(40.70655578, -73.754727402)"
"2426",632263095,"02/22/2010",18:49:00,NA,NA,"02/22/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","BROOKLYN",77,"OUTSIDE",NA,NA,NA,1004173,183540,40.670437439,-73.928181926,"(40.670437439, -73.928181926)"
"2427",196772516,"02/22/2010",14:58:00,NA,NA,"02/22/2010",101,"MURDER & NON-NEGL. MANSLAUGHTER",NA,NA,"COMPLETED","FELONY","N.Y. POLICE DEPT","QUEENS",103,"OUTSIDE",NA,NA,NA,1042848,192383,40.69453789,-73.788687637,"(40.69453789, -73.788687637)"
